,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
6494,30,technician,married,university.degree,unknown,yes,no,telephone,may,thu,399,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
6495,32,admin.,married,university.degree,no,yes,yes,cellular,aug,fri,131,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
6496,47,entrepreneur,married,unknown,unknown,no,no,telephone,may,tue,434,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
6497,53,self-employed,married,basic.4y,no,yes,yes,cellular,nov,tue,464,2,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,no
6498,46,management,married,university.degree,no,no,no,cellular,aug,wed,517,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6499,33,technician,married,professional.course,no,no,no,cellular,aug,thu,155,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
6500,31,housemaid,married,high.school,no,yes,no,cellular,jul,mon,225,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
6501,51,technician,married,professional.course,no,yes,no,cellular,jul,thu,135,2,999,1,failure,-2.9,92.469,-33.6,1.072,5076.2,yes
6502,27,services,single,professional.course,no,unknown,unknown,telephone,jul,wed,46,8,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
6503,30,self-employed,married,university.degree,no,yes,yes,cellular,aug,fri,390,2,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
6504,30,technician,single,professional.course,no,yes,no,cellular,jul,wed,75,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
6505,50,admin.,married,university.degree,unknown,yes,no,telephone,jul,wed,173,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
6506,34,admin.,married,university.degree,no,yes,no,cellular,may,mon,301,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
6507,29,admin.,married,basic.6y,no,no,yes,telephone,may,wed,376,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6508,29,technician,single,professional.course,no,no,no,cellular,aug,mon,356,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6509,36,blue-collar,married,basic.9y,no,yes,yes,telephone,may,wed,55,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
6510,41,self-employed,married,university.degree,no,yes,no,telephone,may,mon,796,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6511,24,blue-collar,single,high.school,no,no,no,cellular,apr,mon,234,10,999,0,nonexistent,-1.8,93.749,-34.6,0.645,5008.7,no
6512,31,blue-collar,single,high.school,unknown,yes,no,telephone,may,mon,93,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6513,39,blue-collar,single,basic.4y,unknown,no,no,cellular,jul,thu,633,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
6514,32,technician,married,unknown,no,yes,no,cellular,jul,fri,193,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
6515,52,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,mon,317,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6516,33,services,married,high.school,no,no,no,telephone,jun,fri,59,4,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,no
6517,31,admin.,single,university.degree,no,yes,no,cellular,jul,fri,815,2,13,2,success,-1.7,94.215,-40.3,0.861,4991.6,yes
6518,36,technician,married,university.degree,no,yes,no,cellular,aug,tue,120,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6519,37,blue-collar,married,basic.4y,no,no,no,telephone,may,wed,45,13,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
6520,73,retired,divorced,high.school,no,yes,no,cellular,aug,mon,114,1,999,0,nonexistent,-2.9,92.201,-31.4,0.821,5076.2,no
6521,31,services,single,high.school,no,yes,no,cellular,may,tue,398,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
6522,25,admin.,single,university.degree,no,yes,yes,cellular,jun,tue,431,3,4,1,success,-2.9,92.963,-40.8,1.286,5076.2,no
6523,50,unemployed,married,basic.4y,unknown,yes,no,telephone,may,mon,272,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
6524,42,admin.,married,university.degree,no,yes,no,cellular,may,tue,251,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
6525,30,blue-collar,married,high.school,no,yes,no,telephone,mar,tue,904,1,999,0,nonexistent,-1.8,93.369,-34.8,0.655,5008.7,yes
6526,30,admin.,married,university.degree,no,yes,no,cellular,may,fri,129,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
6527,36,technician,married,university.degree,no,yes,no,cellular,aug,fri,167,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6528,30,blue-collar,single,high.school,no,yes,no,cellular,jul,tue,186,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
6529,37,blue-collar,single,high.school,no,yes,no,cellular,nov,mon,128,1,999,0,nonexistent,-3.4,92.649,-30.1,0.722,5017.5,no
6530,42,services,divorced,high.school,unknown,no,no,telephone,jun,thu,111,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
6531,55,blue-collar,married,basic.4y,no,yes,yes,telephone,may,wed,1101,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
6532,21,student,single,high.school,no,no,no,cellular,aug,thu,236,3,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
6533,37,technician,single,professional.course,no,no,yes,cellular,may,fri,20,6,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
6534,32,admin.,married,university.degree,no,no,no,cellular,aug,thu,97,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
6535,41,blue-collar,married,unknown,no,yes,no,cellular,jul,tue,158,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
6536,29,admin.,married,high.school,no,yes,no,telephone,may,tue,29,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6537,57,technician,married,professional.course,unknown,no,no,telephone,aug,tue,15,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6538,32,admin.,married,university.degree,no,yes,no,cellular,may,thu,62,6,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
6539,24,services,single,basic.9y,no,no,no,cellular,jul,wed,105,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
6540,39,management,single,university.degree,no,no,no,cellular,may,tue,11,12,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
6541,44,admin.,divorced,unknown,no,no,no,telephone,jul,tue,183,2,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,no
6542,56,management,married,university.degree,no,yes,no,cellular,jul,thu,22,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
6543,43,self-employed,single,university.degree,no,yes,no,cellular,may,mon,445,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
6544,34,blue-collar,single,basic.9y,no,no,no,telephone,may,tue,71,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
6545,36,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,tue,87,8,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
6546,35,housemaid,married,basic.4y,no,yes,no,cellular,jul,tue,38,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
6547,60,unemployed,married,basic.4y,no,no,no,cellular,nov,thu,627,2,6,1,success,-3.4,92.649,-30.1,0.714,5017.5,yes
6548,25,services,single,high.school,no,yes,no,cellular,jul,fri,259,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
6549,52,technician,married,professional.course,no,yes,yes,telephone,nov,tue,285,2,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,no
6550,43,blue-collar,divorced,unknown,no,yes,no,telephone,jun,mon,172,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
6551,28,self-employed,single,university.degree,no,yes,no,telephone,mar,wed,152,1,999,1,failure,-1.8,93.369,-34.8,0.651,5008.7,no
6552,71,retired,single,university.degree,no,unknown,unknown,cellular,oct,tue,98,1,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,no
6553,30,entrepreneur,single,university.degree,no,yes,no,cellular,jul,thu,11,12,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
6554,34,management,married,high.school,no,no,no,cellular,jul,tue,419,7,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
6555,63,retired,married,unknown,no,yes,yes,cellular,sep,tue,167,1,999,1,failure,-3.4,92.379,-29.8,0.788,5017.5,no
6556,47,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,mon,146,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
6557,35,technician,married,professional.course,no,no,no,cellular,aug,mon,594,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,yes
6558,32,technician,single,university.degree,no,yes,no,cellular,jul,thu,285,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
6559,48,technician,married,university.degree,no,no,no,cellular,aug,fri,232,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
6560,52,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,mon,748,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes
6561,41,housemaid,divorced,basic.9y,unknown,no,no,cellular,jul,wed,118,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
6562,30,blue-collar,single,university.degree,no,yes,no,cellular,nov,wed,225,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
6563,32,management,single,university.degree,no,no,yes,cellular,nov,wed,541,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
6564,32,admin.,single,university.degree,no,yes,yes,cellular,aug,fri,309,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
6565,60,technician,married,professional.course,unknown,no,no,telephone,jul,tue,55,15,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
6566,52,admin.,divorced,university.degree,no,unknown,unknown,cellular,nov,tue,143,5,999,1,failure,-3.4,92.649,-30.1,0.715,5017.5,no
6567,54,retired,divorced,university.degree,no,yes,yes,cellular,may,fri,261,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
6568,31,management,divorced,basic.6y,no,no,no,telephone,may,wed,198,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6569,35,blue-collar,single,high.school,unknown,no,no,cellular,jul,thu,117,3,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
6570,46,admin.,married,university.degree,unknown,no,no,cellular,nov,mon,174,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,no
6571,36,admin.,married,university.degree,no,yes,yes,cellular,may,tue,106,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
6572,38,technician,single,professional.course,no,yes,no,cellular,may,thu,855,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,yes
6573,41,services,married,high.school,no,no,no,cellular,mar,wed,396,2,999,0,nonexistent,-1.8,92.843,-50.0,1.778,5099.1,yes
6574,33,services,married,high.school,no,yes,yes,cellular,may,thu,273,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
6575,52,management,divorced,high.school,no,no,no,telephone,jun,tue,62,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
6576,49,technician,divorced,high.school,no,yes,no,cellular,jul,thu,388,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
6577,37,technician,married,professional.course,no,yes,yes,cellular,aug,tue,95,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6578,53,housemaid,divorced,basic.4y,no,yes,no,telephone,may,fri,422,9,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
6579,39,blue-collar,married,basic.9y,unknown,no,no,telephone,may,fri,563,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6580,53,blue-collar,married,high.school,no,no,yes,cellular,jul,mon,136,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
6581,36,blue-collar,divorced,high.school,no,no,no,telephone,jun,wed,68,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
6582,30,admin.,divorced,university.degree,no,yes,no,cellular,may,fri,1598,4,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,yes
6583,33,admin.,married,university.degree,no,no,no,cellular,mar,fri,121,2,999,1,failure,-1.8,93.369,-34.8,0.649,5008.7,no
6584,31,self-employed,married,university.degree,no,yes,yes,cellular,nov,mon,60,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,no
6585,27,unemployed,single,basic.9y,no,yes,no,cellular,apr,fri,279,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
6586,30,technician,married,university.degree,no,yes,yes,cellular,jul,mon,204,4,999,0,nonexistent,-1.7,94.215,-40.3,0.87,4991.6,yes
6587,35,technician,married,university.degree,no,yes,no,cellular,aug,tue,12,12,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6588,33,admin.,married,high.school,no,no,no,cellular,may,wed,316,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
6589,24,admin.,single,high.school,no,yes,no,cellular,jul,thu,165,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
6590,22,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,23,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
6591,32,technician,married,professional.course,unknown,no,yes,cellular,aug,thu,81,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
6592,28,entrepreneur,married,university.degree,no,no,no,cellular,jul,wed,98,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
6593,34,blue-collar,married,basic.6y,unknown,no,yes,telephone,jul,mon,164,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
6594,30,management,single,university.degree,no,yes,no,cellular,may,fri,637,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,yes
6595,40,admin.,married,basic.9y,unknown,yes,yes,cellular,may,wed,323,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
6596,45,blue-collar,married,basic.9y,no,yes,no,cellular,nov,wed,432,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
6597,27,services,married,basic.9y,no,no,no,telephone,jul,thu,100,3,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
6598,32,services,single,university.degree,no,yes,no,cellular,oct,fri,375,2,999,2,failure,-1.1,94.601,-49.5,0.972,4963.6,no
6599,37,technician,single,professional.course,no,yes,no,cellular,aug,wed,101,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
6600,22,services,single,high.school,no,yes,no,telephone,may,mon,345,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
6601,30,services,single,professional.course,no,yes,no,cellular,apr,fri,186,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
6602,53,technician,married,high.school,no,yes,no,cellular,aug,wed,78,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
6603,49,retired,married,high.school,no,yes,no,cellular,jul,wed,555,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,yes
6604,30,technician,single,professional.course,no,unknown,unknown,telephone,jun,thu,67,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
6605,40,management,married,university.degree,no,no,no,cellular,jul,tue,88,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
6606,57,management,married,university.degree,no,no,no,cellular,jul,tue,101,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
6607,29,retired,single,basic.4y,unknown,no,no,cellular,jul,mon,314,7,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
6608,69,retired,married,high.school,no,yes,yes,cellular,sep,wed,840,1,6,2,success,-1.1,94.199,-37.5,0.886,4963.6,yes
6609,46,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,190,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
6610,82,retired,married,university.degree,no,no,no,cellular,aug,fri,79,2,999,2,failure,-2.9,92.201,-31.4,0.881,5076.2,no
6611,33,technician,married,high.school,no,no,no,cellular,aug,tue,398,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6612,46,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,thu,101,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
6613,42,services,married,high.school,unknown,no,yes,telephone,jul,wed,198,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
6614,59,retired,divorced,basic.4y,unknown,no,yes,telephone,jun,fri,13,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
6615,33,admin.,single,university.degree,no,yes,no,cellular,oct,thu,759,1,3,3,success,-1.1,94.601,-49.5,1.025,4963.6,yes
6616,29,self-employed,married,basic.9y,unknown,yes,no,telephone,jul,wed,188,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
6617,62,retired,married,university.degree,unknown,no,no,cellular,oct,fri,717,2,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,yes
6618,53,technician,married,professional.course,no,yes,no,telephone,may,wed,248,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6619,26,blue-collar,single,basic.6y,unknown,no,no,cellular,jul,tue,333,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
6620,25,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,172,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6621,48,blue-collar,married,basic.4y,no,no,no,telephone,jun,fri,29,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
6622,56,retired,married,basic.6y,no,yes,no,telephone,may,wed,91,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6623,34,blue-collar,single,basic.4y,unknown,no,yes,telephone,may,wed,135,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
6624,50,blue-collar,divorced,high.school,no,no,no,telephone,may,wed,206,6,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
6625,33,technician,single,professional.course,no,yes,no,cellular,jul,tue,312,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
6626,38,admin.,single,university.degree,no,no,no,telephone,may,thu,335,9,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
6627,48,admin.,married,university.degree,no,yes,no,cellular,aug,fri,651,9,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
6628,34,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,thu,266,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
6629,41,management,married,university.degree,no,yes,no,cellular,jul,fri,1044,3,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
6630,58,retired,married,basic.4y,no,no,no,cellular,apr,wed,1307,1,999,0,nonexistent,-1.8,93.749,-34.6,0.639,5008.7,yes
6631,80,retired,divorced,high.school,no,yes,no,cellular,oct,thu,169,1,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,yes
6632,35,services,married,high.school,no,no,no,telephone,may,thu,86,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
6633,56,admin.,married,basic.9y,no,yes,no,cellular,apr,wed,431,2,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
6634,39,technician,married,university.degree,unknown,unknown,unknown,cellular,aug,fri,116,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
6635,49,admin.,married,basic.4y,no,yes,no,cellular,may,wed,43,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
6636,34,management,single,university.degree,no,no,no,cellular,may,fri,261,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
6637,33,self-employed,single,university.degree,no,no,no,telephone,jun,mon,226,4,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
6638,37,self-employed,married,university.degree,no,yes,no,cellular,nov,fri,48,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
6639,54,admin.,married,university.degree,no,yes,no,cellular,aug,tue,243,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
6640,30,admin.,married,university.degree,no,no,no,cellular,aug,tue,111,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
6641,38,technician,married,university.degree,no,yes,yes,cellular,may,wed,121,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
6642,31,blue-collar,single,high.school,no,yes,yes,cellular,jul,wed,870,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
6643,33,services,married,high.school,no,no,no,cellular,may,thu,192,1,999,1,failure,-1.8,93.876,-40.0,0.677,5008.7,yes
6644,38,technician,married,professional.course,unknown,no,no,cellular,apr,fri,1624,1,999,2,failure,-1.8,93.075,-47.1,1.405,5099.1,yes
6645,48,blue-collar,married,basic.9y,no,no,no,cellular,aug,thu,13,14,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
6646,32,blue-collar,married,basic.9y,no,unknown,unknown,cellular,apr,mon,1063,1,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,yes
6647,41,services,married,basic.9y,no,yes,no,telephone,jun,wed,404,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
6648,29,technician,single,university.degree,no,yes,no,telephone,may,mon,420,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
6649,34,admin.,single,university.degree,no,yes,yes,telephone,may,tue,26,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6650,32,services,single,high.school,no,no,no,telephone,jun,mon,223,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
6651,26,admin.,single,university.degree,no,yes,no,cellular,jul,fri,174,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
6652,32,technician,divorced,high.school,no,yes,yes,cellular,aug,mon,56,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6653,41,blue-collar,single,basic.6y,unknown,no,no,cellular,jul,thu,225,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
6654,37,unemployed,married,university.degree,unknown,yes,no,cellular,jun,mon,614,3,3,2,success,-1.7,94.055,-39.8,0.754,4991.6,yes
6655,36,self-employed,married,high.school,unknown,no,no,cellular,aug,mon,507,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
6656,31,student,single,high.school,no,yes,yes,cellular,nov,tue,107,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no
6657,24,blue-collar,single,basic.9y,no,no,no,telephone,may,fri,7,4,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
